mi|Xelaev18018231m.g|	 cep152.L
mi|Xelaev18007457m.g|	 svop.L
mi|Xelaev18016491m.g|	 pde2a.S
mi|Xelaev18040670m.g|	 igsf9.L
mi|Xelaev18032025m.g|	 tmem68.L
mi|Xelaev18003609m.g|	 Xelaev18003609m.g
mi|Xelaev18014425m.g|	 Xelaev18014425m.g
mi|Xelaev18034781m.g|	 bloc1s2.L
mi|Xelaev18042097m.g|	 zbtb33.S
mi|Xelaev18009032m.g|	 cnga1.S
mi|Xelaev18008849m.g|	 atoh8.S
mi|Xelaev18042288m.g|	 nsdhl.S
mi|Xelaev18042032m.g|	 Xelaev18042032m.g
mi|Xelaev18027015m.g|	 clvs2-like.L
mi|Xelaev18031848m.g|	 Xelaev18031848m.g
mi|Xelaev18033093m.g|	 Xelaev18033093m.g
mi|Xelaev18039262m.g|	 loc100497555-like.L
mi|Xelaev18010829m.g|	 cetn3.S
mi|Xelaev18016628m.g|	 Xelaev18016628m.g
mi|Xelaev18039865m.g|	 ltk.L
mi|Xelaev18020114m.g|	 wiz-like.S
mi|Xelaev18029525m.g|	 arhgef10.S
mi|Xelaev18038792m.g|	 gucy2f.L
mi|Xelaev18006123m.g|	 aptx.L
mi|Xelaev18007272m.g|	 Xelaev18007272m.g
mi|Xelaev18010601m.g|	 Xelaev18010601m.g
mi|Xelaev18042588m.g|	 samd4b.S
mi|Xelaev18043852m.g|	 Xelaev18043852m.g
mi|Xelaev18002231m.g|	 Xelaev18002231m.g
mi|Xelaev18004387m.g|	 Xelaev18004387m.g
mi|Xelaev18007181m.g|	 Xelaev18007181m.g
mi|Xelaev18040974m.g|	 Xelaev18040974m.g
mi|Xelaev18008011m.g|	 camk4.L
mi|Xelaev18006805m.g|	 lurap1l.L
mi|Xelaev18043358m.g|	 dcaf7.L
mi|Xelaev18029364m.g|	 Xelaev18029364m.g
mi|Xelaev18020293m.g|	 rnf181.S
mi|Xelaev18028184m.g|	 MGC69416.L
mi|Xelaev18010156m.g|	 naa35.S
mi|Xelaev18025714m.g|	 lgals2.S
mi|Xelaev18018335m.g|	 mesdc2.L
mi|Xelaev18021698m.g|	 Xetrov90029940m.L
mi|Xelaev18022746m.g|	 loc100491544.L
mi|Xelaev18045936m.g|	 loc101732243.S
mi|Xelaev18026627m.g|	 insm1.L
mi|Xelaev18000086m.g|	 loc443731
mi|Xelaev18042197m.g|	 nrk.S
mi|Xelaev18010070m.g|	 Xelaev18010070m.g
mi|Xelaev18016485m.g|	 Xelaev18016485m.g
mi|Xelaev18046084m.g|	 ddx42.S
mi|Xelaev18006661m.g|	 homer3.L
mi|Xelaev18043264m.g|	 nxph3.L
mi|Xelaev18038779m.g|	 Xelaev18038779m.g
mi|Xelaev18022727m.g|	 kctd15.L
mi|Xelaev18018211m.g|	 tnfaip8l3.L
mi|Xelaev18025679m.g|	 sgsm3.S
mi|Xelaev18023033m.g|	 Xelaev18023033m.g
mi|Xelaev18011948m.g|	 guca1b.L
mi|Xelaev18047425m.g|	 sf3b1.S
mi|Xelaev18031625m.g|	 loc100135367.L
mi|Xelaev18006249m.g|	 Xelaev18006249m.g
mi|Xelaev18035994m.g|	 Xelaev18035994m.g
mi|Xelaev18013708m.g|	 Xetrov90006664m.L
mi|Xelaev18040999m.g|	 ptpn18.S
mi|Xelaev18032779m.g|	 Xelaev18032779m.g
mi|Xelaev18005909m.g|	 hsd17b11.L
mi|Xelaev18042038m.g|	 kiaa2022.S
mi|Xelaev18029564m.g|	 Xelaev18029564m.g
mi|Xelaev18017703m.g|	 pim3.L
mi|Xelaev18031222m.g|	 Xelaev18031222m.g
mi|Xelaev18031220m.g|	 c7orf72.L
mi|Xelaev18010022m.g|	 abca1.S
mi|Xelaev18033782m.g|	 c8orf34.S
mi|Xelaev18017423m.g|	 avpr1a.L
mi|Xelaev18011851m.g|	 klhl34.L
mi|Xelaev18032131m.g|	 Xelaev18032131m.g
mi|Xelaev18041490m.g|	 Xetrov90028347m.S
mi|Xelaev18004193m.g|	 loc100129924.L
mi|Xelaev18007974m.g|	 Xelaev18007974m.g
mi|Xelaev18009460m.g|	 Xelaev18009460m.g
mi|Xelaev18038992m.g|	 mbnl3.L
mi|Xelaev18034383m.g|	 Xelaev18034383m.g
mi|Xelaev18047940m.g|	 Xelaev18047940m.g
mi|Xelaev18043701m.g|	 loc496814.L
mi|Xelaev18042687m.g|	 Xelaev18042687m.g
mi|Xelaev18016054m.g|	 sp7.S
mi|Xelaev18022736m.g|	 wdr88.L
mi|Xelaev18024552m.g|	 wee1.S
mi|Xelaev18025758m.g|	 tcta.S
mi|Xelaev18018803m.g|	 nodal5.6.L
mi|Xelaev18019530m.g|	 Xelaev18019530m.g
mi|Xelaev18045815m.g|	 Xelaev18045815m.g
mi|Xelaev18037353m.g|	 ei24.S
mi|Xelaev18015485m.g|	 Xelaev18015485m.g
mi|Xelaev18031988m.g|	 spidr.L
mi|Xelaev18012382m.g|	 mid1ip1.L
mi|Xelaev18017962m.g|	 loc100498358.L
mi|Xelaev18035758m.g|	 Xelaev18035758m.g
mi|Xelaev18015304m.g|	 rasl10b.S
mi|Xelaev18002452m.g|	 loc100486393-like.1.L
mi|Xelaev18019732m.g|	 has1.S
mi|Xelaev18012128m.g|	 Xetrov90004771m.L
mi|Xelaev18031784m.g|	 Xelaev18031784m.g
mi|Xelaev18041887m.g|	 naa10.S
mi|Xelaev18033477m.g|	 cdh9.S
mi|Xelaev18014498m.g|	 pknox1.S
mi|Xelaev18010900m.g|	 Xelaev18010900m.g
mi|Xelaev18001108m.g|	 tp53rk.1
mi|Xelaev18037291m.g|	 Xelaev18037291m.g
mi|Xelaev18020298m.g|	 polm.S
mi|Xelaev18007355m.g|	 loc100496153.L
mi|Xelaev18007831m.g|	 camkk2.L
mi|Xelaev18007598m.g|	 snrpd3.L
mi|Xelaev18028814m.g|	 Xelaev18028814m.g
mi|Xelaev18019375m.g|	 loc101731066.L
mi|Xelaev18002515m.g|	 Xetrov90027649m.L
mi|Xelaev18019192m.g|	 Xelaev18019192m.g
mi|Xelaev18047167m.g|	 hat1.S
mi|Xelaev18039414m.g|	 Xelaev18039414m.g
mi|Xelaev18011028m.g|	 brix1.S
mi|Xelaev18030267m.g|	 Xelaev18030267m.g
mi|Xelaev18022048m.g|	 loc100486192.L
mi|Xelaev18025299m.g|	 ttc22.S
mi|Xelaev18002802m.g|	 c9orf16.L
mi|Xelaev18023487m.g|	 b3galt2.L
mi|Xelaev18008319m.g|	 ccl28.L
mi|Xelaev18034588m.g|	 bccip.L
mi|Xelaev18043441m.g|	 cebpb.L
mi|Xelaev18003068m.g|	 Xelaev18003068m.g
mi|Xelaev18003966m.g|	 Xelaev18003966m.g
mi|Xelaev18009793m.g|	 prtn3.S
mi|Xelaev18028014m.g|	 rps7.L
mi|Xelaev18032900m.g|	 arhgap21.S
mi|Xelaev18047624m.g|	 mettl9.S
mi|Xelaev18030833m.g|	 acbd7.L
mi|Xelaev18023515m.g|	 ubn2.L
mi|Xelaev18034306m.g|	 Xelaev18034306m.g
mi|Xelaev18010266m.g|	 Xetrov90002538m.S
mi|Xelaev18005881m.g|	 chrna6.L
mi|Xelaev18012466m.g|	 Xetrov90004924m.L
mi|Xelaev18044433m.g|	 Xelaev18044433m.g
mi|Xelaev18042341m.g|	 Xelaev18042341m.g
mi|Xelaev18000583m.g|	 fam213a.1.S
mi|Xelaev18032206m.g|	 fbxo43-like.L
mi|Xelaev18042323m.g|	 Xelaev18042323m.g
mi|Xelaev18003357m.g|	 Xelaev18003357m.g
mi|Xelaev18000954m.g|	 fis1.S
mi|Xelaev18005776m.g|	 Xetrov90001225m.L
mi|Xelaev18012493m.g|	 yrdc.L
mi|Xelaev18028291m.g|	 Xelaev18028291m.g
mi|Xelaev18005511m.g|	 Xetrov90012920m.L
mi|Xelaev18032126m.g|	 mrps28.L
mi|Xelaev18022525m.g|	 herpud1.L
mi|Xelaev18023385m.g|	 Xelaev18023385m.g
mi|Xelaev18042263m.g|	 rps6ka6.S
mi|Xelaev18022451m.g|	 cnep1r1.L
mi|Xelaev18020510m.g|	 rhcg.S
mi|Xelaev18042416m.g|	 ring1.S
mi|Xelaev18026377m.g|	 Xetrov90030349m.L
mi|Xelaev18036616m.g|	 adra2a.S
mi|Xelaev18026385m.g|	 dlk2.L
mi|Xelaev18003651m.g|	 Xelaev18003651m.g
mi|Xelaev18022624m.g|	 cyb5b.L
mi|Xelaev18025436m.g|	 mettl13.S
mi|Xelaev18023012m.g|	 frem1.L
mi|Xelaev18047627m.g|	 loc100486607.S
mi|Xelaev18018953m.g|	 dnajb1.L
mi|Xelaev18012622m.g|	 Xelaev18012622m.g
mi|Xelaev18002551m.g|	 Xelaev18002551m.g
mi|Xelaev18017572m.g|	 Xelaev18017572m.g
mi|Xelaev18024454m.g|	 cttn.S
mi|Xelaev18000464m.g|	 loc100492611-like.1.L
mi|Xelaev18018952m.g|	 gipc1.L
mi|Xelaev18027901m.g|	 Xelaev18027901m.g
mi|Xelaev18001960m.g|	 Xelaev18001960m.g
mi|Xelaev18030683m.g|	 ube3c.L
mi|Xelaev18046101m.g|	 Xetrov90024845m.S
mi|Xelaev18017510m.g|	 n6amt1-like.L
mi|Xelaev18008177m.g|	 Xelaev18008177m.g
mi|Xelaev18035033m.g|	 loc101733219.L
mi|Xelaev18045580m.g|	 Xelaev18045580m.g
mi|Xelaev18014316m.g|	 Xelaev18014316m.g
mi|Xelaev18026635m.g|	 loc100494563.L
mi|Xelaev18033853m.g|	 wwp1.S
mi|Xelaev18036111m.g|	 Xelaev18036111m.g
mi|Xelaev18047473m.g|	 tmem114.S
mi|Xelaev18000696m.g|	 Xelaev18000696m.g
mi|Xelaev18017744m.g|	 loc100485000.L
mi|Xelaev18041053m.g|	 Xelaev18041053m.g
mi|Xelaev18024798m.g|	 c16orf70.S
mi|Xelaev18009819m.g|	 ndufa7-like.S
mi|Xelaev18002083m.g|	 Xelaev18002083m.g
mi|Xelaev18008960m.g|	 slit2.S
mi|Xelaev18043402m.g|	 stau1.L
mi|Xelaev18035169m.g|	 mtg1.L
mi|Xelaev18023513m.g|	 loc100486838.L
mi|Xelaev18005656m.g|	 alpk1.L
mi|Xelaev18034872m.g|	 fbxl15.L
mi|Xelaev18005408m.g|	 scrg1.L
mi|Xelaev18007351m.g|	 apex1.L
mi|Xelaev18000457m.g|	 Xelaev18000457m.g
mi|Xelaev18015603m.g|	 Xelaev18015603m.g
mi|Xelaev18043496m.g|	 Xelaev18043496m.g
mi|Xelaev18036912m.g|	 Xelaev18036912m.g
mi|Xelaev18006178m.g|	 loc100497501.L
mi|Xelaev18017776m.g|	 dnajc2.L
mi|Xelaev18040688m.g|	 loc100493237.L
mi|Xelaev18010604m.g|	 eif2b1.S
mi|Xelaev18024787m.g|	 cpne2.S
mi|Xelaev18011087m.g|	 loc100497958.S
mi|Xelaev18015230m.g|	 pef1.S
mi|Xelaev18047052m.g|	 loc733561.S
mi|Xelaev18000470m.g|	 Xelaev18000470m.g
mi|Xelaev18015583m.g|	 adprhl1.S
mi|Xelaev18001107m.g|	 Xelaev18001107m.g
mi|Xelaev18024000m.g|	 rab7a.L
mi|Xelaev18002241m.g|	 Xelaev18002241m.g
mi|Xelaev18018267m.g|	 Xelaev18018267m.g
mi|Xelaev18037388m.g|	 Xelaev18037388m.g
mi|Xelaev18041400m.g|	 Xelaev18041400m.g
mi|Xelaev18012595m.g|	 tmem50a.L
mi|Xelaev18030971m.g|	 loc100497526.L
mi|Xelaev18037588m.g|	 rnf207.S
mi|Xelaev18037045m.g|	 ffar4.S
mi|Xelaev18038860m.g|	 loc100485432.L
mi|Xelaev18021727m.g|	 ric3.L
mi|Xelaev18000216m.g|	 Xelaev18000216m.g
mi|Xelaev18000828m.g|	 c19orf53.S
mi|Xelaev18027731m.g|	 chst2.L
mi|Xelaev18037955m.g|	 sdhb.S
mi|Xelaev18016376m.g|	 dlg2-like.1.S
mi|Xelaev18026645m.g|	 hnrnpll.L
mi|Xelaev18030244m.g|	 Xelaev18030244m.g
mi|Xelaev18041948m.g|	 plp1.S
mi|Xelaev18001048m.g|	 gigyf1.S
mi|Xelaev18017927m.g|	 snd1.L
mi|Xelaev18043960m.g|	 loc100485218.L
mi|Xelaev18002407m.g|	 map2k6.L
mi|Xelaev18029988m.g|	 Xelaev18029988m.g
mi|Xelaev18018661m.g|	 loxl2.L
mi|Xelaev18035753m.g|	 lrrc47.L
mi|Xelaev18036560m.g|	 b4galt3-like.2.L
mi|Xelaev18041509m.g|	 fam163b.S
mi|Xelaev18012189m.g|	 apobec2.L
mi|Xelaev18010431m.g|	 Xelaev18010431m.g
mi|Xelaev18022085m.g|	 loc100493606.L
mi|Xelaev18025562m.g|	 Xetrov90012291m.S
mi|Xelaev18016313m.g|	 mtmr2.S
mi|Xelaev18039771m.g|	 loc101730890-like.L
mi|Xelaev18021953m.g|	 Xelaev18021953m.g
mi|Xelaev18002213m.g|	 Xelaev18002213m.g
mi|Xelaev18036676m.g|	 bag3.S
mi|Xelaev18010895m.g|	 Xelaev18010895m.g
mi|Xelaev18014732m.g|	 Xelaev18014732m.g
mi|Xelaev18019467m.g|	 Xelaev18019467m.g
mi|Xelaev18020679m.g|	 ccnb2.S
mi|Xelaev18043341m.g|	 Xelaev18043341m.g
mi|Xelaev18004988m.g|	 smyd1.L
mi|Xelaev18032213m.g|	 snx31.L
mi|Xelaev18047770m.g|	 rpl3l.S
mi|Xelaev18027055m.g|	 Xetrov90013955m.L
mi|Xelaev18046249m.g|	 cdh26.S
mi|Xelaev18025400m.g|	 znf644.S
mi|Xelaev18037241m.g|	 Xelaev18037241m.g
mi|Xelaev18011573m.g|	 Xelaev18011573m.g
mi|Xelaev18033636m.g|	 colec12.S
mi|Xelaev18019766m.g|	 etfbkmt.S
mi|Xelaev18047973m.g|	 Xelaev18047973m.g
mi|Xelaev18007508m.g|	 Xelaev18007508m.g
mi|Xelaev18009087m.g|	 Xelaev18009087m.g
mi|Xelaev18041683m.g|	 foxp3.S
mi|Xelaev18042421m.g|	 tapbp.S
mi|Xelaev18040669m.g|	 dusp23.L
mi|Xelaev18005479m.g|	 trim2.L
mi|Xelaev18009156m.g|	 scrg1.S
mi|Xelaev18007834m.g|	 p2rx7.L
mi|Xelaev18032332m.g|	 col14a1.L
mi|Xelaev18040142m.g|	 Xelaev18040142m.g
mi|Xelaev18033160m.g|	 snrk.S
mi|Xelaev18034536m.g|	 Xetrov90027524m.L
mi|Xelaev18045310m.g|	 loc100170419.L
mi|Xelaev18030541m.g|	 anapc15.L
mi|Xelaev18017585m.g|	 loc100489151.L
mi|Xelaev18005350m.g|	 ufsp2.L
mi|Xelaev18029992m.g|	 Xelaev18029992m.g
mi|Xelaev18034012m.g|	 loc549366.S
mi|Xelaev18004308m.g|	 Xelaev18004308m.g
mi|Xelaev18000157m.g|	 Xelaev18000157m.g
mi|Xelaev18009085m.g|	 dlc1.S
mi|Xelaev18030640m.g|	 Xetrov90028682m.L
mi|Xelaev18012136m.g|	 loc100497185.L
mi|Xelaev18022272m.g|	 kmt5b.L
mi|Xelaev18040283m.g|	 Xetrov90022081m.L
mi|Xelaev18018031m.g|	 cd276.L
mi|Xelaev18018360m.g|	 rlbp1.L
mi|Xelaev18013845m.g|	 cntn5.L
mi|Xelaev18036079m.g|	 loc733245.L
mi|Xelaev18032790m.g|	 plcd1.S
mi|Xelaev18040244m.g|	 Xelaev18040244m.g
mi|Xelaev18024413m.g|	 Xetrov90028517m.S
mi|Xelaev18012618m.g|	 loc100498433.L
mi|Xelaev18000644m.g|	 ret.S
mi|Xelaev18000422m.g|	 Xelaev18000422m.g
mi|Xelaev18000567m.g|	 Xelaev18000567m.g
mi|Xelaev18003661m.g|	 Xelaev18003661m.g
mi|Xelaev18023497m.g|	 snu13.L
mi|Xelaev18035031m.g|	 Xelaev18035031m.g
mi|Xelaev18037772m.g|	 clec11a.S
mi|Xelaev18029468m.g|	 Xelaev18029468m.g
mi|Xelaev18003472m.g|	 Xelaev18003472m.g
mi|Xelaev18045945m.g|	 plxdc1.S
mi|Xelaev18040384m.g|	 Xelaev18040384m.g
mi|Xelaev18020974m.g|	 Xelaev18020974m.g
mi|Xelaev18025461m.g|	 loc100491943.S
mi|Xelaev18008438m.g|	 Xelaev18008438m.g
mi|Xelaev18008884m.g|	 sh3bp2.S
mi|Xelaev18004568m.g|	 Xelaev18004568m.g
mi|Xelaev18043149m.g|	 msl1.L
mi|Xelaev18047458m.g|	 rhbdf1.S
mi|Xelaev18016678m.g|	 prr5.L
mi|Xelaev18010937m.g|	 mast4.S
mi|Xelaev18036820m.g|	 Xelaev18036820m.g
mi|Xelaev18031077m.g|	 tgfbr2.L
mi|Xelaev18007256m.g|	 Xelaev18007256m.g
mi|Xelaev18047779m.g|	 loc101733326.S
mi|Xelaev18012944m.g|	 map4k4-like.L
mi|Xelaev18041221m.g|	 samd4a.S
mi|Xelaev18043891m.g|	 ccndbp1.L
mi|Xelaev18040549m.g|	 lamtor2.L
mi|Xelaev18000013m.g|	 Xelaev18000013m.g
mi|Xelaev18003152m.g|	 atg9b.L
mi|Xelaev18005205m.g|	 tbc1d1.L
mi|Xelaev18039631m.g|	 Xelaev18039631m.g
mi|Xelaev18017907m.g|	 Xelaev18017907m.g
mi|Xelaev18038588m.g|	 Xelaev18038588m.g
mi|Xelaev18039299m.g|	 pld3.L
mi|Xelaev18045991m.g|	 hoxb8.S
mi|Xelaev18031996m.g|	 Xelaev18031996m.g
mi|Xelaev18009717m.g|	 Xelaev18009717m.g
mi|Xelaev18029126m.g|	 Xelaev18029126m.g
mi|Xelaev18044235m.g|	 Xelaev18044235m.g
mi|Xelaev18040414m.g|	 Xelaev18040414m.g
mi|Xelaev18042420m.g|	 pfdn6.S
mi|Xelaev18007949m.g|	 megf10.L
mi|Xelaev18020669m.g|	 Xelaev18020669m.g
mi|Xelaev18017821m.g|	 frmd4a.L
mi|Xelaev18042273m.g|	 tbx22.S
mi|Xelaev18018057m.g|	 ice2.L
mi|Xelaev18034371m.g|	 fas.L
mi|Xelaev18019951m.g|	 cyfip2.S
mi|Xelaev18019036m.g|	 Xelaev18019036m.g
mi|Xelaev18035015m.g|	 slc18a3.L
mi|Xelaev18027569m.g|	 naaladl2.L
mi|Xelaev18000298m.g|	 Xelaev18000298m.g
mi|Xelaev18017217m.g|	 Xelaev18017217m.g
mi|Xelaev18037803m.g|	 slc6a16.S
mi|Xelaev18007769m.g|	 ccdc92.L
mi|Xelaev18000782m.g|	 Xelaev18000782m.g
mi|Xelaev18043139m.g|	 Xelaev18043139m.g
mi|Xelaev18024249m.g|	 loc100497179-like.S
mi|Xelaev18019848m.g|	 gpr19.S
mi|Xelaev18013242m.g|	 dgkh.L
mi|Xelaev18026866m.g|	 Xetrov90003208m.L
mi|Xelaev18015763m.g|	 Xelaev18015763m.g
mi|Xelaev18008206m.g|	 serinc5.L
mi|Xelaev18027970m.g|	 sox14.L
mi|Xelaev18034070m.g|	 Xelaev18034070m.g
mi|Xelaev18008893m.g|	 dok7.S
mi|Xelaev18022509m.g|	 Xelaev18022509m.g
mi|Xelaev18046179m.g|	 loc100490358.S
mi|Xelaev18041971m.g|	 Xelaev18041971m.g
mi|Xelaev18015636m.g|	 itgbl1.S
mi|Xelaev18003675m.g|	 Xetrov90029821m.L
mi|Xelaev18038812m.g|	 Xelaev18038812m.g
mi|Xelaev18015253m.g|	 kdm1a.S
mi|Xelaev18012100m.g|	 sytl1.L
mi|Xelaev18015085m.g|	 Xelaev18015085m.g
mi|Xelaev18018426m.g|	 ubap1l.L
mi|Xelaev18008224m.g|	 nln.L
mi|Xelaev18025106m.g|	 il12rb2.S
mi|Xelaev18032863m.g|	 Xelaev18032863m.g
mi|Xelaev18005633m.g|	 col25a1.2.L
mi|Xelaev18016690m.g|	 Xelaev18016690m.g
mi|Xelaev18034369m.g|	 stambpl1.L
mi|Xelaev18046523m.g|	 loc100494738.S
mi|Xelaev18038022m.g|	 psenen.S
mi|Xelaev18010845m.g|	 Xelaev18010845m.g
mi|Xelaev18014116m.g|	 Xelaev18014116m.g
mi|Xelaev18038363m.g|	 stom-like.L
mi|Xelaev18038162m.g|	 Xetrov90026785m.L
mi|Xelaev18020588m.g|	 tm6sf1.S
mi|Xelaev18044648m.g|	 Xelaev18044648m.g
mi|Xelaev18012307m.g|	 c1orf116.L
mi|Xelaev18028237m.g|	 Xelaev18028237m.g
mi|Xelaev18013301m.g|	 loc100490937.L
mi|Xelaev18031609m.g|	 Xelaev18031609m.g
mi|Xelaev18027562m.g|	 znf639.L
mi|Xelaev18037853m.g|	 Xelaev18037853m.g
mi|Xelaev18013473m.g|	 ctdsp2.L
mi|Xelaev18007383m.g|	 arhgef40.L
mi|Xelaev18039287m.g|	 loc100487902.L
mi|Xelaev18027289m.g|	 Xelaev18027289m.g
mi|Xelaev18018596m.g|	 h2afv.L
mi|Xelaev18042432m.g|	 loc101731964-like.S
mi|Xelaev18015245m.g|	 Xelaev18015245m.g
mi|Xelaev18011134m.g|	 syt4.S
mi|Xelaev18013067m.g|	 cars2.L
mi|Xelaev18013237m.g|	 kbtbd7.L
mi|Xelaev18018065m.g|	 scamp2.L
mi|Xelaev18014925m.g|	 kcnc4.S
mi|Xelaev18008356m.g|	 Xelaev18008356m.g
mi|Xelaev18003470m.g|	 Xelaev18003470m.g
mi|Xelaev18028371m.g|	 slc35f6.L
mi|Xelaev18023044m.g|	 tie1.L
mi|Xelaev18031195m.g|	 Xelaev18031195m.g
mi|Xelaev18028681m.g|	 Xelaev18028681m.g
mi|Xelaev18000977m.g|	 Xelaev18000977m.g
mi|Xelaev18014468m.g|	 pwp2.S
mi|Xelaev18040978m.g|	 Xelaev18040978m.g
mi|Xelaev18023050m.g|	 elovl1.L
mi|Xelaev18029189m.g|	 pde7b.S
mi|Xelaev18021430m.g|	 ubtd2.S
mi|Xelaev18012120m.g|	 Xelaev18012120m.g
mi|Xelaev18011838m.g|	 klhl15.L
mi|Xelaev18037895m.g|	 loc100497104.S
mi|Xelaev18011421m.g|	 Xelaev18011421m.g
mi|Xelaev18040524m.g|	 loc100492862.L
mi|Xelaev18013960m.g|	 loc100490052.L
mi|Xelaev18007751m.g|	 glt1d1.L
mi|Xelaev18040495m.g|	 Xelaev18040495m.g
mi|Xelaev18030546m.g|	 setd2.L
mi|Xelaev18037552m.g|	 Xelaev18037552m.g
mi|Xelaev18021114m.g|	 Xelaev18021114m.g
mi|Xelaev18043104m.g|	 eif1.L
mi|Xelaev18034638m.g|	 calhm1.L
mi|Xelaev18041416m.g|	 Xetrov90026786m.S
mi|Xelaev18032460m.g|	 mafa.L
mi|Xelaev18007194m.g|	 Xelaev18007194m.g
mi|Xelaev18002106m.g|	 Xelaev18002106m.g
mi|Xelaev18014668m.g|	 kcna2.S
mi|Xelaev18006773m.g|	 Xelaev18006773m.g
mi|Xelaev18046093m.g|	 tanc2.S
mi|Xelaev18041315m.g|	 cpsf2.S
mi|Xelaev18005813m.g|	 enam.L
mi|Xelaev18047138m.g|	 fign.S
mi|Xelaev18046482m.g|	 Xelaev18046482m.g
mi|Xelaev18029680m.g|	 Xelaev18029680m.g
mi|Xelaev18005068m.g|	 hgfac.L
mi|Xelaev18047050m.g|	 vil1.S
mi|Xelaev18027839m.g|	 scly.L
mi|Xelaev18014753m.g|	 Xelaev18014753m.g
mi|Xelaev18021855m.g|	 c11orf49.L
mi|Xelaev18014365m.g|	 abcg1.S
mi|Xelaev18003569m.g|	 sult5a1.L
mi|Xelaev18033647m.g|	 Xelaev18033647m.g
mi|Xelaev18002484m.g|	 timp3.L
mi|Xelaev18031704m.g|	 dek.L
mi|Xelaev18011050m.g|	 cplx4.S
mi|Xelaev18016733m.g|	 Xelaev18016733m.g
mi|Xelaev18028775m.g|	 ppp1r21-like.S
mi|Xelaev18013937m.g|	 loc100489019.L
mi|Xelaev18025111m.g|	 insl5.S
mi|Xelaev18025557m.g|	 ndufa6.S
mi|Xelaev18017761m.g|	 Xelaev18017761m.g
mi|Xelaev18000889m.g|	 Xelaev18000889m.g
mi|Xelaev18004277m.g|	 Xelaev18004277m.g
mi|Xelaev18044180m.g|	 Xelaev18044180m.g
mi|Xelaev18005305m.g|	 paics.1.L
mi|Xelaev18030542m.g|	 ngfr.L
mi|Xelaev18036301m.g|	 Xelaev18036301m.g
mi|Xelaev18029491m.g|	 loc100497103.S
mi|Xelaev18023651m.g|	 sun2.L
mi|Xelaev18008156m.g|	 Xelaev18008156m.g
mi|Xelaev18046889m.g|	 trim25.S
mi|Xelaev18022172m.g|	 Xelaev18022172m.g
mi|Xelaev18027030m.g|	 Xelaev18027030m.g
mi|Xelaev18023986m.g|	 tpra1.L
mi|Xelaev18045846m.g|	 abca5.S
mi|Xelaev18034483m.g|	 egr2.L
mi|Xelaev18006870m.g|	 Xelaev18006870m.g
mi|Xelaev18004142m.g|	 Xelaev18004142m.g
mi|Xelaev18014376m.g|	 tff1.S
mi|Xelaev18019059m.g|	 syce2.L
mi|Xelaev18033608m.g|	 Xelaev18033608m.g
mi|Xelaev18004299m.g|	 Xelaev18004299m.g
mi|Xelaev18015952m.g|	 Xelaev18015952m.g
mi|Xelaev18042466m.g|	 ly6g6d.S
mi|Xelaev18002156m.g|	 Xelaev18002156m.g
mi|Xelaev18028045m.g|	 atp6v1c2.L
mi|Xelaev18016087m.g|	 aqp2.S
mi|Xelaev18039774m.g|	 Xelaev18039774m.g
mi|Xelaev18030667m.g|	 htr5a.L
mi|Xelaev18012422m.g|	 ccdc80.L
mi|Xelaev18031586m.g|	 tubb2b.L
mi|Xelaev18037555m.g|	 aadacl4.S
mi|Xelaev18008873m.g|	 nelfa.S
mi|Xelaev18013972m.g|	 pde2a.L
mi|Xelaev18024429m.g|	 celf1.S
mi|Xelaev18033889m.g|	 stk3.S
mi|Xelaev18044718m.g|	 wipf1.L
mi|Xelaev18005445m.g|	 Xelaev18005445m.g
mi|Xelaev18014046m.g|	 myo7a.L
mi|Xelaev18047573m.g|	 loc101732168.S
mi|Xelaev18008431m.g|	 Xelaev18008431m.g
mi|Xelaev18004838m.g|	 Xelaev18004838m.g
mi|Xelaev18041520m.g|	 c9orf69.S
mi|Xelaev18023505m.g|	 f8a1.L
mi|Xelaev18024844m.g|	 cmtm4.S
mi|Xelaev18023791m.g|	 Xelaev18023791m.g
mi|Xelaev18039940m.g|	 slc25a21.L
mi|Xelaev18035355m.g|	 loc100144974.L
mi|Xelaev18037775m.g|	 emc10.S
mi|Xelaev18047944m.g|	 Xelaev18047944m.g
mi|Xelaev18020167m.g|	 Xelaev18020167m.g
mi|Xelaev18020443m.g|	 slc51b-like.S
mi|Xelaev18030905m.g|	 phf14.L
mi|Xelaev18005395m.g|	 vegfc.L
mi|Xelaev18021124m.g|	 Xelaev18021124m.g
mi|Xelaev18014305m.g|	 ifnar1.S
mi|Xelaev18034627m.g|	 sfr1.L
mi|Xelaev18000995m.g|	 Xelaev18000995m.g
mi|Xelaev18012353m.g|	 Xelaev18012353m.g
mi|Xelaev18031560m.g|	 wrnip1.L
mi|Xelaev18032972m.g|	 tfpi2.S
mi|Xelaev18001573m.g|	 loc100491186.1.L
mi|Xelaev18044484m.g|	 Xelaev18044484m.g
mi|Xelaev18010150m.g|	 frmd3.S
mi|Xelaev18024300m.g|	 Xelaev18024300m.g
mi|Xelaev18030010m.g|	 cldn18.S
mi|Xelaev18045697m.g|	 Xelaev18045697m.g
mi|Xelaev18041598m.g|	 cel-like.2.S
mi|Xelaev18044795m.g|	 Xetrov90025666m.L
mi|Xelaev18031396m.g|	 Xelaev18031396m.g
mi|Xelaev18021275m.g|	 tmpo.S
mi|Xelaev18018937m.g|	 Xelaev18018937m.g
